audio_path,wav_path,csv_path,qmax_ml_s,duration_s_audio,max_freq_at_max_energy,avg_freq_above_80pct_energy,max_audio_energy,mean_audio_energy,std_audio_energy,max_log_audio_energy,mean_log_audio_energy,std_log_audio_energy,energy_slope,log_energy_slope,time_of_max_energy_s,dominant_freq_at_peak_energy,mean_dominant_freq,std_dominant_freq,max_dominant_freq,mean_mel_power_emax_window_unlogged,flow_eq_from_mel_emax_window
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_11.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_11.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_11.csv,22.868169490018303,25.813333333333333,1663.3262981669018,1569.729817311932,0.17733047902584076,0.04500366374850273,0.032157886773347855,-1.729740023612976,-3.4080615043640137,0.8642596006393433,-0.0013235090252481452,-0.04546011692017419,4.08671201814059,1658.056640625,958.5713002873563,739.1013768452297,6244.62890625,1.7867300510406494,48.09219841880731
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_12.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_12.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_12.csv,14.431639322395649,24.87469387755102,471.59616831646343,497.79595544515587,0.1426725536584854,0.0482267402112484,0.031607963144779205,-1.9472030401229858,-3.3606462478637695,0.9418523907661438,-0.0019800233394129175,-0.06953435105573821,7.732244897959184,872.0947265625,893.3258056640625,936.5436866359175,10379.00390625,1.622157335281372,46.31060528679664
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_13.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_13.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_13.csv,7.119203236850311,23.488027210884354,497.7959554451559,484.6960618808097,0.09663359075784683,0.03461962193250656,0.0209664199501276,-2.3368287086486816,-3.5967490673065186,0.7394394278526306,-0.0004339371715786937,-0.018431003200061608,9.05578231292517,441.4306640625,712.3947496585797,768.6823782284733,6244.62890625,0.6753050088882446,32.88518414110656
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_14.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_14.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_14.csv,7.244142101284972,24.576009070294784,497.7959554451559,471.59616831646343,0.13766783475875854,0.04129776358604431,0.027608871459960938,-1.9829113483428955,-3.4964261054992676,0.9032391905784607,-0.0008777044854101525,-0.045675925421259665,10.565079365079365,506.0302734375,692.0576207778033,933.9866279595018,8214.9169921875,1.232977032661438,41.6043485190625
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_15.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_15.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_15.csv,17.944422213329805,28.202675736961453,497.7959554451559,497.79595544515587,0.10952600091695786,0.04174620658159256,0.02151114121079445,-2.2115931510925293,-3.385633945465088,0.7754518985748291,-0.0009880182699609048,-0.03990175590129475,7.500045351473923,1862.6220703125,869.3795683082014,758.6796785362827,7784.2529296875,0.688216507434845,33.129390946779296
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_16.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_16.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_16.csv,18.529811924769938,25.00267573696145,523.9957425738482,497.79595544515587,0.13354362547397614,0.05136775225400925,0.03006812557578087,-2.01332688331604,-3.270322799682617,0.9668707847595215,-0.002015092011063471,-0.060382451381089775,6.6873469387755105,2099.4873046875,841.7405348557693,806.8287989353281,7138.2568359375,1.2867416143417358,42.30386318372338
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_17.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_17.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_17.csv,10.708016539949336,27.797369614512473,523.9957425738482,484.6960618808096,0.08526641130447388,0.029921608045697212,0.01551174558699131,-2.461974620819092,-3.723057985305786,0.7672114372253418,-0.0006877404309453976,-0.03913142327804152,3.1811337868480725,699.8291015625,666.7611248495895,597.594691296135,6395.361328125,0.3456875681877136,25.31580620977681
C:\school\project\healthy_dataset\included\audio\Rec_data_82.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_82.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_82.csv,11.141790049353087,22.229342403628117,523.9957425738482,497.79595544515587,0.12279313802719116,0.029374010860919952,0.026618102565407753,-2.0972540378570557,-3.952000141143799,0.9313158392906189,0.0001731473455815021,0.017258408432456483,9.450521541950113,2260.986328125,460.58786876166045,699.1552083700929,6201.5625,0.9610600471496582,37.74576392048831
C:\school\project\healthy_dataset\included\audio\Rec_data_114.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_114.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_114.csv,11.384198123693945,23.1253514739229,707.3942524746952,739.3832420305354,0.17694099247455597,0.031785424798727036,0.029465993866324425,-1.7319388389587402,-3.831650733947754,0.8613815903663635,4.100371209563014e-07,0.006697380792241078,8.962902494331066,2077.9541015625,517.3330167444741,818.2781713954598,10260.5712890625,1.2806459665298462,42.225460885401475
C:\school\project\healthy_dataset\included\audio\Rec_data_115.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_115.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_115.csv,30.06740473967368,23.488027210884354,340.5972326730014,340.5972326730014,0.10629317164421082,0.03197413682937622,0.02847130410373211,-2.2415542602539062,-3.9593868255615234,1.0926203727722168,-0.00046039297989857884,-0.019009095070734547,8.846802721088435,936.6943359375,694.3988874846814,958.8698437276527,10131.3720703125,0.8514450192451477,36.001632670382115
